Country,team_Name,team_ID,domestic_League_Name,domestic_League_ID,national_Cup_Name,national_Cup_ID,league_Cup_Name,league_Cup_ID
Kazakhstan,Ordabasy,134453,Kazakhstan Premier League,4352,Kazakhstan Cup,4448,,
Kazakhstan,Shakhter Karagandy,134454,Kazakhstan Premier League,4352,Kazakhstan Cup,4448,,
Kazakhstan,Tobol,134455,Kazakhstan Premier League,4352,Kazakhstan Cup,4448,,
Kazakhstan,Zhastar,134456,Kazakhstan Premier League,4352,Kazakhstan Cup,4448,,                  
Kazakhstan,Akzhayik,134457,Kazakhstan Premier League,4352,Kazakhstan Cup,4448,,
Kazakhstan,Aktobe,134458,Kazakhstan Premier League,4352,Kazakhstan Cup,4448,,
Kazakhstan,Irtysh Pavlodar,134459,Kazakhstan Premier League,4352,Kazakhstan Cup,4448,,
Kazakhstan,FC Caspiy,134460,Kazakhstan Premier League,4352,Kazakhstan Cup,4448,,
Kosovo,FC Prishtina,134461,Kosovo Superliga,4353,Kosovo Cup,4449,,
Kosovo,FC Drita,134462,Kosovo Superliga,4353,Kosovo Cup,4449,,
Kosovo,FC Feronikeli,134463,Kosovo Superliga,4353,Kosovo Cup,4449,,
Kosovo,FC Llapi,134464,Kosovo Superliga,4353,Kosovo Cup,4449,,
Kosovo,FC Trepça'89,134465,Kosovo Superliga,4353,Kosovo Cup,4449,,
Kosovo,FC Ballkani,134466,Kosovo Superliga,4353,Kosovo Cup,4449,,
Kosovo,FC Gjilan,134467,Kosovo Superliga,4353,Kosovo Cup,4449,,
Kosovo,FC Liria,134468,Kosovo Superliga,4353,Kosovo Cup,4449,,
Kosovo,FC Vushtrria,134469,Kosovo Superliga,4353,Kosovo Cup,4449,,
Kosovo,FC Drenica,134470,Kosovo Superliga,4353,Kosovo Cup,4449,,
Kosovo,FC Flamurtari,134471,Kosovo Superliga,4353,Kosovo Cup,4449,,
Kosovo,FC Dukagjini,134472,Kosovo Superliga,4353,Kosovo Cup,4449,,       
Latvia,Riga FC,134540,Latvian Virsliga,4359,Latvian Cup,4455,,
Latvia,FK Ventspils,134541,Latvian Virsliga,4359,Latvian Cup,4455,,
Latvia,FK Liepaja,134542,Latvian Virsliga,4359,Latvian Cup,4455,,
Latvia,FK Spartaks Jurmala,134543,Latvian Virsliga,4359,Latvian Cup,4455,,
Latvia,Valmiera FC,134544,Latvian Virsliga,4359,Latvian Cup,4455,,
Latvia,BFC Daugavpils,134545,Latvian Virsliga,4359,Latvian Cup,4455,,
Latvia,FK Tukums 2000,134546,Latvian Virsliga,4359,Latvian Cup,4455,,       
Latvia,FK Jelgava,134547,Latvian Virsliga,4359,Latvian Cup,4455,,
Latvia,FK Metta,134548,Latvian Virsliga,4359,Latvian Cup,4455,,     
Latvia,FK Auda,134549,Latvian Virsliga,4359,Latvian Cup,4455,,
Lithuania,Zalgiris Vilnius,134530,Lithuanian A Lyga,4358,Lithuanian Cup,4454,,
Lithuania,Suduva,134531,Lithuanian A Lyga,4358,Lithuanian Cup,4454,,
Lithuania,Kauno Zalgiris,134532,Lithuanian A Lyga,4358,Lithuanian Cup,4454,,    
Lithuania,Panevezys,134533,Lithuanian A Lyga,4358,Lithuanian Cup,4454,,
Lithuania,FK Riteriai,134534,Lithuanian A Lyga,4358,Lithuanian Cup,4454,,
Lithuania,FK Banga,134535,Lithuanian A Lyga,4358,Lithuanian Cup,4454,,
Lithuania,FK Dainava,134536,Lithuanian A Lyga,4358,Lithuanian Cup,4454,,
Lithuania,FK Jonava,134537,Lithuanian A Lyga,4358,Lithuanian Cup,4454,,
Lithuania,FK Nevėžis,134538,Lithuanian A Lyga,4358,Lithuanian Cup,4454,,
Lithuania,FK Hegelmann,134539,Lithuanian A Lyga,4358,Lithuanian Cup,4454,,
Moldova,Sheriff Tiraspol,134579,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Sfântul Gheorghe,134580,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Petrocub Hîncești,134581,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Milsami Orhei,134582,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Dinamo-Auto Tiraspol,134583,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Zimbru Chișinău,134584,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Dacia Buiucani,134585,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Codru Lozova,134586,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Florești,134587,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Zaria Bălți,134588,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Speranța Nisporeni,134589,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Sfântul Gheorghe,134590,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Petrocub Hîncești,134591,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Milsami Orhei,134592,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Dinamo-Auto Tiraspol,134593,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Zimbru Chișinău,134594,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Dacia Buiucani,134595,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Codru Lozova,134596,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Florești,134597,Moldovan National Division,4362,Moldovan Cup,4458,,      
Moldova,FC Zaria Bălți,134598,Moldovan National Division,4362,Moldovan Cup,4458,,
Moldova,FC Speranța Nisporeni,134599,Moldovan National Division,4362,Moldovan Cup,4458,,
North Macedonia,Shkupi,134600,North Macedonian First League,4363,Macedonian Cup,4459,,
North Macedonia,Vardar,134601,North Macedonian First League,4363,Macedonian Cup,4459,,
North Macedonia,Shkendija,134602,North Macedonian First League,4363,Macedonian Cup,4459,,               
North Macedonia,Akademija Pandev,134603,North Macedonian First League,4363,Macedonian Cup,4459,,
North Macedonia,Struga,134604,North Macedonian First League,4363,Macedonian Cup,4459,,
North Macedonia,Renova,134605,North Macedonian First League,4363,Macedonian Cup,4459,,
North Macedonia,Metalurg Skopje,134606,North Macedonian First League,4363,Macedonian Cup,4459,,
North Macedonia,Pelister,134607,North Macedonian First League,4363,Macedonian Cup,4459,,
North Macedonia,Borec,134608,North Macedonian First League,4363,Macedonian Cup,4459,,
North Macedonia,FK Rabotnički,134609,North Macedonian First League,4363,Macedonian Cup,4459,,
North Macedonia,FK Sileks,134610,North Macedonian First League,4363,Macedonian Cup,4459,,
North Macedonia,FK Tikvesh,134611,North Macedonian First League,4363,Macedonian Cup,4459,,
North Macedonia,FK Makedonija Gjorče Petrov,134612,North Macedonian First League,4363,Macedonian Cup,4459,,
Northern Ireland,Larne,137017,Northern Irish Premiership,4351,Irish Cup,4442,,
Northern Ireland,Linfield,133637,Northern Irish Premiership,4351,Irish Cup,4442,,
Northern Ireland,Cliftonville,133635,Northern Irish Premiership,4351,Irish Cup,4442,,
Northern Ireland,Crusaders,133634,Northern Irish Premiership,4351,Irish Cup,4442,,
Northern Ireland,Glentoran,133633,Northern Irish Premiership,4351,Irish Cup,4442,,
Northern Ireland,Coleraine,134374,Northern Irish Premiership,4351,Irish Cup,4442,,
Northern Ireland,Ballymena United,134375,Northern Irish Premiership,4351,Irish Cup,4442,,
Northern Ireland,Newry City,134376,Northern Irish Premiership,4351,Irish Cup,4442,,
Northern Ireland,Portadown,134377,Northern Irish Premiership,4351,Irish Cup,4442,,
Northern Ireland,Ballyclare Comrades,134378,Northern Irish Premiership,4351,Irish Cup,4442,,
Northern Ireland,Dungannon Swifts,134379,Northern Irish Premiership,4351,Irish Cup,4442,,
Northern Ireland,Ards,134380,Northern Irish Premiership,4351,Irish Cup,4442,,   
Portugal,AVS,147479,Portuguese Primeira Liga,4344,Taca de Portugal,4433,Taca da Liga,4434
Portugal,Arouca,134387,Portuguese Primeira Liga,4344,Taca de Portugal,4433,Taca da Liga,4434
Portugal,Benfica,134108,Portuguese Primeira Liga,4344,Taca de Portugal,4433,Taca da Liga,4434
Portugal,Boavista,134588,_No League Soccer,4344,Taca de Portugal,4433,Taca da Liga,4434
Portugal,Braga,134098,Portuguese Primeira Liga,4344,Taca de Portugal,4433,Taca da Liga,4434
Portugal,Casa Pia,138864,Portuguese Primeira Liga,4344,Taca de Portugal,4433,Taca da Liga,4434
Portugal,FC Porto,134114,Portuguese Primeira Liga,4344,Taca de Portugal,4433,Taca da Liga,4434
Portugal,Famalicao,136854,Portuguese Primeira Liga,4344,Taca de Portugal,4433,Taca da Liga,4434
Portugal,Farense,138853,Portuguese LigaPro,4662,Taca de Portugal,4433,Taca da Liga,4434
Portugal,Gil Vicente,134113,Portuguese Primeira Liga,4344,Taca de Portugal,4433,Taca da Liga,4434
Portugal,Moreirense,134112,Portuguese Primeira Liga,4344,Taca de Portugal,4433,Taca da Liga,4434
Portugal,Rio Ave,134107,Portuguese Primeira Liga,4344,Taca de Portugal,4433,Taca da Liga,4434
Portugal,Santa Clara,136192,Portuguese Primeira Liga,4344,Taca de Portugal,4433,Taca da Liga,4434
Portugal,Sporting CP,135708,Portuguese Primeira Liga,4344,Taca de Portugal,4433,Taca da Liga,4434
Romania,FCSB,133913,Liga I,4355,Cupa Romaniei,4451,,
Romania,CFR Cluj,133914,Liga I,4355,Cupa Romaniei,4451,,
Romania,Universitatea Craiova,133915,Liga I,4355,Cupa Romaniei,4451,,
Romania,Sepsi OSK,134485,Liga I,4355,Cupa Romaniei,4451,,
Romania,FC Botosani,134486,Liga I,4355,Cupa Romaniei,4451,,
Romania,FC Voluntari,134487,Liga I,4355,Cupa Romaniei,4451,,
Romania,Politehnica Iasi,134488,Liga I,4355,Cupa Romaniei,4451,,
Romania,UTA Arad,134489,Liga I,4355,Cupa Romaniei,4451,,
Romania,Chindia Targoviste,134490,Liga I,4355,Cupa Romaniei,4451,,
Romania,Academica Clinceni,134491,Liga I,4355,Cupa Romaniei,4451,,
Romania,Hermannstadt,134492,Liga I,4355,Cupa Romaniei,4451,,
Romania,FC Arges,134493,Liga I,4355,Cupa Romaniei,4451,,
Scotland,Aberdeen,133638,Scottish Premier League,4330,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Airdrieonians,137821,Scottish Championship,4395,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Ayr United,134135,Scottish Championship,4395,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Celtic,133647,Scottish Premier League,4330,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Dundee,133942,Scottish Premier League,4330,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Dundee United,133644,Scottish Premier League,4330,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Falkirk,133838,Scottish Premier League,4330,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Heart of Midlothian,133643,Scottish Premier League,4330,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Hibernian,133646,Scottish Premier League,4330,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Kilmarnock,133645,Scottish Premier League,4330,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Livingston,134133,Scottish Premier League,4330,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Motherwell,133640,Scottish Premier League,4330,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Partick Thistle,134134,Scottish Championship,4395,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Queen's Park,138105,Scottish Championship,4395,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Raith Rovers,134793,Scottish Championship,4395,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Rangers,133642,Scottish Premier League,4330,Scottish Cup,4429,Scottish League Cup,4428
Scotland,Ross County,133940,Scottish Championship,4395,Scottish Cup,4429,Scottish League Cup,4428
Scotland,St Johnstone,133639,Scottish Championship,4395,Scottish Cup,4429,Scottish League Cup,4428
Scotland,St Mirren,133649,Scottish Premier League,4330,Scottish Cup,4429,Scottish League Cup,4428
Serbia,Red Star Belgrade,133940,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,Partizan Belgrade,133941,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,Vojvodina,133942,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,TSC Bačka Topola,134550,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,Čukarički,134551,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,Mladost Lučani,134552,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,Novi Pazar,134553,Serbian SuperLiga,4360, Serbian Cup,4456,,     
Serbia,Radnički Niš,134554,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,Radnički 1923,134555,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,Spartak Subotica,134556,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,Proleter Novi Sad,134557,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,Metalac Gornji Milanovac,134558,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,Inđija,134559,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,Radnik Surdulica,134560,Serbian SuperLiga,4360, Serbian Cup,4456,,
Serbia,Mačva Šabac,134561,Serbian SuperLiga,4360, Serbian Cup,4456,,
Slovakia,Slovan Bratislava,133920,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,Zilina,133921,Slovak Super Liga,4356,  Slovak Cup,4452,, 
Slovakia,Spartak Trnava,133922,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,Trencin,134494,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,Slovan Liberec,134495,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,Senica,134496,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,Podbrezova,134497,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,Pohronie,134498,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,ViOn Zlate Moravce,134499,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FC DAC 1904 Dunajska Streda,134500,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK Ruzomberok,134501,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK Michalovce,134502,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK Pohronie,134503,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK Senica,134504,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK Zemplin Michalovce,134505,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK Spartak Trnava,134506,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK AS Trencin,134507,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK MFK Zemplin Michalovce,134508,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK DAC 1904 Dunajska Streda,134509,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK Pohronie,134510,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK Senica,134511,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK Zemplin Michalovce,134512,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK Spartak Trnava,134513,Slovak Super Liga,4356,Slovak Cup,4452,,
Slovakia,FK AS Trencin,134514,Slovak Super Liga,4356,Slovak Cup,4452,,                      
Slovenia,Olimpija Ljubljana,133929,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,Mura,133930,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,Celje,134515,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,Celje,134516,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,Maribor,133931,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,Rudar Velenje,134517,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,Tabor Sežana,134518,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,Domžale,133932,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,NK Bravo,134519,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,NK Aluminij,134520,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,NK Radomlje,134521,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,NK Celje,134522,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,NK Mura,134523,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,NK Olimpija Ljubljana,134524,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,NK Maribor,134525,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,NK Domžale,134526,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,NK Tabor Sežana,134527,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,NK Aluminij,134528,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Slovenia,NK Radomlje,134529,Slovenian PrvaLiga,4357,Slovenian Cup,4453,,
Spain,Athletic Bilbao,133727,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Atlético Madrid,133729,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Barcelona,133739,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Celta Vigo,133937,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Espanyol,133734,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Getafe,133731,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Girona,134700,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Las Palmas,134259,Spanish La Liga 2,4400,Copa del Rey,4427,,
Spain,Leganés,134701,Spanish La Liga 2,4400,Copa del Rey,4427,,
Spain,Mallorca,133733,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Osasuna,133730,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Rayo Vallecano,133728,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Real Betis,133722,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Real Madrid,133738,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Real Sociedad,133724,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Sevilla,133735,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Valencia,133725,Spanish La Liga,4335,Copa del Rey,4427,,
Spain,Villarreal,133740,Spanish La Liga,4335,Copa del Rey,4427,,
Sweden, AIK,133828,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, Malmö FF,133829,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, Hammarby IF,133830,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, Djurgårdens IF,133831,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, IFK Göteborg,133832,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, IFK Norrköping,133833,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, BK Häcken,133834,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, Halmstads BK,133835,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, Kalmar FF,133836,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, Örebro SK,133837,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, Varbergs BoIS FC,134272,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, Degerfors IF,134273,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, Mjällby AIF,134274,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, IK Sirius,134275,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
Sweden, Östersunds FK,134276,Swedish Allsvenskan,4343,Svenska Cupen,4436,,
The Netherlands,AZ Alkmaar,133767,Dutch Eredivisie,4337,KNVB Cup,4435,,
The Netherlands,Ajax,133772,Dutch Eredivisie,4337,KNVB Cup,4435,,
The Netherlands,Almere City,137996,Dutch Eerste Divisie,4337,KNVB Cup,4435,,
The Netherlands,Feyenoord,133758,Dutch Eredivisie,4337,KNVB Cup,4435,,
The Netherlands,Fortuna Sittard,134264,Dutch Eredivisie,4337,KNVB Cup,4435,,
The Netherlands,Go Ahead Eagles,134304,Dutch Eredivisie,4337,KNVB Cup,4435,,
The Netherlands,Groningen,133762,Dutch Eredivisie,4337,KNVB Cup,4435,,
The Netherlands,Heerenveen,133759,Dutch Eredivisie,4337,KNVB Cup,4435,,
The Netherlands,NAC Breda,133773,Dutch Eredivisie,4337,KNVB Cup,4435,,
The Netherlands,NEC Nijmegen,133760,Dutch Eredivisie,4337,KNVB Cup,4435,,
The Netherlands,PEC Zwolle,133936,Dutch Eredivisie,4337,KNVB Cup,4435,,
The Netherlands,PSV Eindhoven,133768,Dutch Eredivisie,4337,KNVB Cup,4435,,
The Netherlands,RKC Waalwijk,133765,Dutch Eerste Divisie,4227,KNVB Cup,4435,,
The Netherlands,Sparta Rotterdam,133866,Dutch Eredivisie,4337,KNVB Cup,4435,,
The Netherlands,Willem II,133827,Dutch Eerste Divisie,4641,KNVB Cup,4435,,
Turkey,Fenerbahce,133711,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,Galatasaray,133709,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,Beşiktaş,133710,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,Trabzonspor,133708,Turkish Super Lig,4345,Turkish Cup,4440,, 
Turkey,Antalyaspor,134688,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,Alanyaspor,134689,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,Adana Demirspor,134691,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,Hatayspor,134692,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,İstanbul Başakşehir,134693,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,Konyaspor,134694,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,Kayserispor,134695,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,Malatyaspor,134696,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,Sivasspor,134697,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,Gaziantep FK,134698,Turkish Super Lig,4345,Turkish Cup,4440,,
Turkey,Çaykur Rizespor,134699,Turkish Super Lig,4345,Turkish Cup,4440,, 
